product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date,offer_duration
TONTARELLI Abfalleimer »Swing«,https://kaufland.media.schwarz/is/image/schwarz/01511189_P_691453?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01511189.html,Keine Payback-Bedingung,je ,Kein Etikett,12.99 ,"Aus Kunststoff
Mit Schwingdeckel
Fassungsvemögen ca. 45 l
Größe ca. Ø 39 x 73 cm","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Putz- und Haushaltshelfer,2023-07-12,"
06.07. - 12.07.
"
LEIFHEIT Wischbezug »Profi XL micro duo «,https://kaufland.media.schwarz/is/image/schwarz/00867035_P_747783?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00867035.html,Keine Payback-Bedingung,je ,"
			-23%
					",12.99 ,"Aus Polyester und Polyamid
Mikrofasern mit feinsten Spezialborsten
Extrem saugfähig und äußerst reinigungsstark
Ideal für alle glatten Böden
Waschbar bei 60 °C
Breite ca. 42 cm","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Putz- und Haushaltshelfer,2023-07-12,"
06.07. - 12.07.
"
Wendebettwäsche-Set »Harry Potter«,https://kaufland.media.schwarz/is/image/schwarz/01525004_internet?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01525004.html,Keine Payback-Bedingung,je 2-teilig ,"
			-11%
					",17.99 ,"Aus Baumwolle
Mit Reißverschluss
Versch. Farben
Größe ca. 135 x 200/80 x 80 cm","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"

									06.07. - 12.07.
								
"
Damen-Leggings »Harry Potter«,https://kaufland.media.schwarz/is/image/schwarz/01531525_P_786156?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01531525.html,Keine Payback-Bedingung,je ,Kein Etikett,6.99 ,"Aus Baumwolle und Elastan
Teilweise mit Polyester
Versch. Farben
Größen S - XL","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Damen-T-Shirt »Harry Potter«,https://kaufland.media.schwarz/is/image/schwarz/01531524_P_786155?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01531524.html,Keine Payback-Bedingung,je ,Kein Etikett,5.99 ,"Aus Baumwolle
Versch. Farben
Größen S - XL","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Damen-Pyjama »Harry Potter«,https://kaufland.media.schwarz/is/image/schwarz/01531526_internet?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01531526.html,Keine Payback-Bedingung,je 3-teilig ,Kein Etikett,17.99 ,"Aus Baumwolle, teilweise mit Polyester
Mit kurzer und langer Hose
Versch. Farben
Größen S - XL","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Kinder-Capri-Leggings »Harry Potter«,https://kaufland.media.schwarz/is/image/schwarz/01531530_P_786163?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01531530.html,Keine Payback-Bedingung,je ,Kein Etikett,3.99 ,"Aus Baumwolle und Elastan
Teilweise mit Viskose
Versch. Farben
Größen 122/128 - 158/164","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Kinder-T-Shirts »Harry Potter«,https://kaufland.media.schwarz/is/image/schwarz/01531528_1_internet?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01531528.html,Keine Payback-Bedingung,je 2-St.-Packg. ,Kein Etikett,7.99 ,"Aus Baumwolle, teilweise mit Polyester
Versch. Farben
Größen 122/128 - 158/164","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Kinder-Pyjama »Harry Potter«,https://kaufland.media.schwarz/is/image/schwarz/01531554_internet?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01531554.html,Keine Payback-Bedingung,je 3-teilig ,Kein Etikett,12.99 ,"Aus Baumwolle, teilweise mit Polyester
Mit kurzer und langer Hose
Versch. Farben
Größen 122/128 - 158/164","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Wendebettwäsche-Set »Playstation«,https://kaufland.media.schwarz/is/image/schwarz/01524864_internet?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01524864.html,Keine Payback-Bedingung,je 2-teilig ,"
			-11%
					",17.99 ,"Aus Baumwolle
Mit Reißverschluss
Versch. Farben
Größe ca. 135 x 200/80 x 80 cm","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"

									06.07. - 12.07.
								
"
Herren-Cap »Playstation« > Aus Baumwolle,https://kaufland.media.schwarz/is/image/schwarz/01524058_internet?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01524058.html,Keine Payback-Bedingung,je ,Kein Etikett,4.99 ,"Versch. Farben
Einheitsgröße","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Herren-Sweatshorts »Playstation«,https://kaufland.media.schwarz/is/image/schwarz/01524056_P_786172?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01524056.html,Keine Payback-Bedingung,je ,Kein Etikett,8.99 ,"Aus Baumwolle
Versch. Farben
Größen S - XXL","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Herren-T-Shirt »Playstation«,https://kaufland.media.schwarz/is/image/schwarz/01524055_internet?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01524055.html,Keine Payback-Bedingung,je ,Kein Etikett,5.99 ,"Aus Baumwolle
Versch. Farben
Größen S - XXL","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Herren-Pyjama »Playstation«,https://kaufland.media.schwarz/is/image/schwarz/01524057_internet?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01524057.html,Keine Payback-Bedingung,je 3-teilig ,Kein Etikett,17.99 ,"Aus Baumwolle
Mit kurzer und langer Hose
Versch. Farben
Größen S - XXL","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Kinder-Cap »Playstation«,https://kaufland.media.schwarz/is/image/schwarz/01524062_internet?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01524062.html,Keine Payback-Bedingung,je ,Kein Etikett,4.99 ,"Aus Baumwolle
Versch. Farben
Einheitsgröße","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Kinder-Sweatshorts »Playstation«,https://kaufland.media.schwarz/is/image/schwarz/01524060_P_786139?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01524060.html,Keine Payback-Bedingung,je ,Kein Etikett,6.99 ,"Aus Baumwolle
Versch. Farben
Größen 122/128 - 158/164","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Kinder-T-Shirts »Playstation«,https://kaufland.media.schwarz/is/image/schwarz/01524059_internet?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01524059.html,Keine Payback-Bedingung,je 2-St.-Packg. ,Kein Etikett,7.99 ,"Aus Baumwolle
Versch. Farben
Größen 122/128 - 158/164","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Kinder-Pyjama »Playstation«,https://kaufland.media.schwarz/is/image/schwarz/01524061_internet?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01524061.html,Keine Payback-Bedingung,je 3-teilig ,Kein Etikett,12.99 ,"Aus Baumwolle
Mit kurzer und langer Hose
Versch. Farben
Größen 122/128 - 158/164","Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
Blu-ray »Avatar - The Way of Water«,https://kaufland.media.schwarz/is/image/schwarz/01551613_P_839678?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01551613.html,Keine Payback-Bedingung,je ,Kein Etikett,16.99 ,,"Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
DVD »Avatar - The Way of Water«,https://kaufland.media.schwarz/is/image/schwarz/01551612_P_839677?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01551612.html,Keine Payback-Bedingung,je ,Kein Etikett,12.99 ,,"Kurfürsten-Anlage 61, 69115 Heidelberg",Kaufland,Markenbekleidung für Kinder,2023-07-12,"
06.07. - 12.07.
"
product_name,product_image,payback_points,product_link,payback_condition,product_quantity,tag_label,price,product_information,store_address,store,category,date,offer_duration
K-WERTSCHÄTZE Gewürzbraten,https://kaufland.media.schwarz/is/image/schwarz/01436650?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01436650.html,Keine Payback-Bedingung,100-g-Packg. (1 kg = 15.90),"
			-20%
					",1.59 ,"vom Stück geschnitten, umgerötet,geräuchert, Spitzenqualität","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-WERTSCHÄTZE Fleischwurst,https://kaufland.media.schwarz/is/image/schwarz/01436673?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01436673.html,Keine Payback-Bedingung,200-g-Packg. (1 kg = 9.45),"
			-17%
					",1.89 ,Spitzenqualität,"Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-FAVOURITES Poln. Krakauer,https://kaufland.media.schwarz/is/image/schwarz/01254747?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01254747.html,Keine Payback-Bedingung,80-g-Packg. (1 kg = 14.88),"
			-25%
					",1.19 ,geräuchert und getrocknet,"Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-CLASSIC Bierschinken oder Kräuterschinkenwurst,https://kaufland.media.schwarz/is/image/schwarz/00013143?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00013143.html,Keine Payback-Bedingung,je 150-g-Packg. (1 kg = 7.40),"
			-13%
					",1.11 ,Spitzenqualität,"Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-WERTSCHÄTZE Schweineschnitzel,https://kaufland.media.schwarz/is/image/schwarz/00013115FR?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00014080.html,Keine Payback-Bedingung,kg ,"
			KNÜLLER
					",7.90 ,"saftig, ideal für Schnitzel Wiener Art,aus eigener Herstellung","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-WERTSCHÄTZE Schweinerückensteak »Knoblauch-Kräuter«,https://kaufland.media.schwarz/is/image/schwarz/00012976FR?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00012976.html,Keine Payback-Bedingung,kg ,"
			-31%
					",8.90 ,"fertig mariniert, aus eigener Herstellung","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-WERTSCHÄTZE Rinderschmorbraten,https://kaufland.media.schwarz/is/image/schwarz/00014239FRa?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00014239.html,Keine Payback-Bedingung,kg ,"
			-31%
					",10.90 ,"aus der Keule, vom Jungbullengarantiert gereift, aus eigener Herstellung","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-WERTSCHÄTZE Rinder-Entrecôte,https://kaufland.media.schwarz/is/image/schwarz/00014013WS?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00014013.html,Keine Payback-Bedingung,kg ,"
			-31%
					",19.90 ,"vom dtsch. Jungbullen, am Stück oder als Steak,garantiert gereift, zart marmoriert,aus eigener Herstellung","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
Delikatess-Fleischkäse,https://kaufland.media.schwarz/is/image/schwarz/01131779FR?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01131779.html,Keine Payback-Bedingung,je 100 g ,"
			KNÜLLER
					",0.89 ,"grob, fein oder Pizza-Fleischkäse,ofengebacken","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
STEINHAUS Kasseler Leberwurst,https://kaufland.media.schwarz/is/image/schwarz/00126086FR?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00126086.html,Keine Payback-Bedingung,100 g ,"
			KNÜLLER
					",1.39 ,"im Ring, Naturdarm, mit grob zerstoßenen Gewürzenund Majoran verfeinert, mild über Buchenholzgeräuchert","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
ADLER Schwarzwürstle,https://kaufland.media.schwarz/is/image/schwarz/00124446FR?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00124446.html,Keine Payback-Bedingung,100 g ,"
			-28%
					",0.99 ,deftig lecker,"Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
Zungenwurst,https://kaufland.media.schwarz/is/image/schwarz/00013210FR?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00013210.html,Keine Payback-Bedingung,100 g ,"
			KNÜLLER
					",1.49 ,herzhafte Kochwurst mit feiner Zungeneinlage,"Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
BERSCHNEIDER Nussschinken,https://kaufland.media.schwarz/is/image/schwarz/00100471FRb?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00100471.html,Keine Payback-Bedingung,100 g ,"
			KNÜLLER
					",1.69 ,mild gesalzen undgoldgelb geräuchert,"Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
Jamón Serrano,https://kaufland.media.schwarz/is/image/schwarz/00928416FR?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01059511.html,Keine Payback-Bedingung,100 g ,"
			KNÜLLER
					",1.99 ,"original span. Rohschinken, luftgetrocknet,mind. 12 Monate gereift, eine garantierttraditionelle Spezialität (g. t. S.)","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
Zwiebelmettwurst,https://kaufland.media.schwarz/is/image/schwarz/00013014FR?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00013014.html,Keine Payback-Bedingung,100 g ,"
			-22%
					",1.39 ,würzige Rohwurst mit leichterZwiebelnote,"Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
EL GUSTO Chorizo,https://kaufland.media.schwarz/is/image/schwarz/01172909FR?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=01172909.html,Keine Payback-Bedingung,100 g ,"
			KNÜLLER
					",1.49 ,"span. Salami, pikant","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
PICK Echt ungar. Salami,https://kaufland.media.schwarz/is/image/schwarz/00100586FR?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00100586.html,Keine Payback-Bedingung,100 g ,"
			-43%
					",1.79 ,würzig-aromatisch,"Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-PURLAND XXL-Schweinekotelett,https://kaufland.media.schwarz/is/image/schwarz/00016463?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00016463.html,Keine Payback-Bedingung,kg ,"
			-31%
					",4.79 ,"natur, 8-St.-Großpackg.","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-PURLAND Schnelle Küche »Zwiebelschnitzel«,https://kaufland.media.schwarz/is/image/schwarz/00013981?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00013981.html,Keine Payback-Bedingung,500-g-Packg. (1 kg = 9.98),Kein Etikett,4.99 *,"aus dem Schweinerücken,auf Zwiebelsauce,zum Garen im Backofen","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"

									06.07. - 12.07.
								
"
K-PURLAND Schnelle Küche Geschnetzeltes Gyros Art,https://kaufland.media.schwarz/is/image/schwarz/00051359-1?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00014350.html,Keine Payback-Bedingung,500-g-Packg. (1 kg = 5.98),"
			KNÜLLER
					",2.99 ,"vom Schwein, pfannenfertig","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-PURLAND Schweinenackensteak mariniert,https://kaufland.media.schwarz/is/image/schwarz/00010101?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00014393.html,Keine Payback-Bedingung,380-g-Packg. (1 kg = 5.24),"
			-39%
					",1.99 ,"Honey Smoke Style,2 Stück","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-PURLAND Schweinerücken am Stück,https://kaufland.media.schwarz/is/image/schwarz/00052803c?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00052803.html,Keine Payback-Bedingung,kg ,"
			-29%
					",5.99 ,besonders zart,"Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
AXELS Cowboy Ribs,https://kaufland.media.schwarz/is/image/schwarz/00014478?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00014478.html,Keine Payback-Bedingung,kg ,Kein Etikett,9.99 *,"Spare Ribs vom Schwein, mit beliebter»Axels«-Sauce marininiert, gegart,zum Braten und Grillen","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"

									06.07. - 12.07.
								
"
K-PURLAND Grobe Bratwurst,https://kaufland.media.schwarz/is/image/schwarz/00012435?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00012435.html,Keine Payback-Bedingung,5 St. = 400-g-Packg. (1 kg = 4.98),"
			KNÜLLER
					",1.99 ,vom Schwein,"Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-BIO Schweine-Nackensteaks,https://kaufland.media.schwarz/is/image/schwarz/00013040_P_743300?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00013040.html,Keine Payback-Bedingung,2 St. = 240-g-Packg. (1 kg = 11.63),"
			BILLIGER
					",2.79 ,mariniert,"Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-WERTSCHÄTZE Schweinebauchscheiben,https://kaufland.media.schwarz/is/image/schwarz/00014276?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00014383.html,Keine Payback-Bedingung,690-g-Packg. (1 kg = 7.53),"
			-22%
					",5.19 ,"natur, ohne Knochen","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-PURLAND Schweinerückensteak Paprika Style,https://kaufland.media.schwarz/is/image/schwarz/00013350a?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00013350.html,Keine Payback-Bedingung,kg ,Kein Etikett,5.99 *,mariniert,"Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"

									06.07. - 12.07.
								
"
WILLMS Rückensteak vom Ibérico-Schwein,https://kaufland.media.schwarz/is/image/schwarz/00013408?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00013408.html,Keine Payback-Bedingung,220-g-Packg. (1 kg = 22.69),Kein Etikett,4.99 *,"roh, zum Braten","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"

									06.07. - 12.07.
								
"
K-PURLAND Rinderbraten Hals/Hohe Rippe,https://kaufland.media.schwarz/is/image/schwarz/00053074d-1?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00053074.html,Keine Payback-Bedingung,kg ,"
			-28%
					",8.99 ,"vom Jungbullen,zum Braten am Stück oderfür Gulasch","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
K-PURLAND Pfeffersteak,https://kaufland.media.schwarz/is/image/schwarz/00099800?JGstbGVnYWN5LW9uc2l0ZS00JA==,Keine Payback-Punkte,https://filiale.kaufland.de/angebote/aktuelle-woche/uebersicht/detail.so_id=00099800.html,Keine Payback-Bedingung,kg (entspr. z. B. für eine 200-g-Packg. 2.49),"
			KNÜLLER
					",12.45 ,"vom Jungbullen,gewürzt, mindestens 21 Tage gereift","Hertzstraße 1, 69126 Heidelberg-Rohrbach",Kaufland,"Fleisch, Geflügel, Wurst",2023-07-12,"
06.07. - 12.07.
"
